amount,time,game_id,game_iid,round_id,round_iid,player_id,side,status,type,matched_price,offer_db_id
99,66,257,5,1360,1,1481,Seller,Replaced,Manual,NA,22957
56,67,257,5,1360,1,1478,Buyer,Replaced,Manual,NA,22961
100,68,257,5,1360,1,1483,Seller,Expired,Manual,NA,22963
119,70,257,5,1360,1,1487,Seller,Expired,Manual,NA,22964
33,70,257,5,1360,1,1480,Buyer,Replaced,Manual,NA,22966
103,70,257,5,1360,1,1489,Seller,Replaced,Manual,NA,22967
57,72,257,5,1360,1,1478,Buyer,Replaced,Manual,NA,22973
99,74,257,5,1360,1,1481,Seller,Replaced,Manual,NA,22974
55,76,257,5,1360,1,1480,Buyer,Replaced,Manual,NA,22978
67,77,257,5,1360,1,1478,Buyer,Replaced,Manual,NA,22980
100,77,257,5,1360,1,1485,Seller,Expired,Manual,NA,22981
103,78,257,5,1360,1,1489,Seller,Replaced,Manual,NA,22982
99,80,257,5,1360,1,1481,Seller,Replaced,Manual,NA,22984
110,82,257,5,1360,1,1483,Seller,Expired,Manual,NA,22990
70,82,257,5,1360,1,1478,Buyer,Replaced,Manual,NA,22992
99,84,257,5,1360,1,1481,Seller,Replaced,Manual,NA,22997
70,84,257,5,1360,1,1480,Buyer,Replaced,Manual,NA,23000
119,85,257,5,1360,1,1487,Seller,Replaced,Manual,NA,23001
104,87,257,5,1360,1,1489,Seller,Expired,Manual,NA,23005
119,89,257,5,1360,1,1487,Seller,Replaced,Manual,NA,23011
230,89,257,5,1360,1,1481,Seller,Replaced,Manual,NA,23012
94,90,257,5,1360,1,1485,Seller,Expired,Manual,NA,23014
72,90,257,5,1360,1,1480,Buyer,Replaced,Manual,NA,23015
66,91,257,5,1360,1,1478,Buyer,Replaced,Manual,NA,23018
119,94,257,5,1360,1,1487,Seller,Replaced,Manual,NA,23021
67,95,257,5,1360,1,1478,Buyer,Expired,Manual,NA,23026
115,97,257,5,1360,1,1483,Seller,Expired,Manual,NA,23031
76,97,257,5,1360,1,1480,Buyer,Expired,Manual,NA,23033
99,98,257,5,1360,1,1481,Seller,Replaced,Manual,NA,23034
103,99,257,5,1360,1,1489,Seller,Expired,Manual,NA,23038
99,102,257,5,1360,1,1481,Seller,Replaced,Manual,NA,23044
119,103,257,5,1360,1,1487,Seller,Replaced,Manual,NA,23047
99,105,257,5,1360,1,1481,Seller,Replaced,Manual,NA,23050
93,107,257,5,1360,1,1485,Seller,Expired,Manual,NA,23057
80,108,257,5,1360,1,1478,Buyer,Replaced,Manual,NA,23059
80,108,257,5,1360,1,1480,Buyer,Expired,Manual,NA,23060
120,109,257,5,1360,1,1483,Seller,Expired,Manual,NA,23062
88,110,257,5,1360,1,1481,Seller,Accepted,Manual,88,23065
119,110,257,5,1360,1,1487,Seller,Replaced,Manual,NA,23067
88,112,257,5,1360,1,1478,Buyer,Accepted,Auto,88,23073
103,115,257,5,1360,1,1489,Seller,Expired,Manual,NA,23078
119,118,257,5,1360,1,1487,Seller,Expired,Manual,NA,23081
120,121,257,5,1360,1,1483,Seller,Replaced,Manual,NA,23085
90,122,257,5,1360,1,1480,Buyer,Accepted,Manual,90,23086
94,126,257,5,1360,1,1485,Seller,Expired,Manual,NA,23092
90,126,257,5,1360,1,1483,Seller,Accepted,Auto,90,23094
99,2,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23111
119,4,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23114
400,4,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23117
110,5,257,5,1365,2,1489,Seller,Expired,Manual,NA,23119
50,7,257,5,1365,2,1484,Buyer,Replaced,Manual,NA,23120
120,7,257,5,1365,2,1483,Seller,Expired,Manual,NA,23122
95,7,257,5,1365,2,1485,Seller,Expired,Manual,NA,23123
200,9,257,5,1365,2,1481,Seller,Expired,Manual,NA,23126
150,10,257,5,1365,2,1475,Seller,Expired,Manual,NA,23127
119,11,257,5,1365,2,1487,Seller,Expired,Manual,NA,23128
70,11,257,5,1365,2,1480,Buyer,Expired,Manual,NA,23129
150,13,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23133
75,15,257,5,1365,2,1484,Buyer,Expired,Manual,NA,23134
65,16,257,5,1365,2,1482,Buyer,Expired,Manual,NA,23135
105,16,257,5,1365,2,1489,Seller,Expired,Manual,NA,23136
100,18,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23141
120,19,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23144
300,21,257,5,1365,2,1483,Seller,Expired,Manual,NA,23147
119,21,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23148
100,24,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23152
76,26,257,5,1365,2,1480,Buyer,Expired,Manual,NA,23155
105,27,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23158
106,27,257,5,1365,2,1489,Seller,Expired,Manual,NA,23159
94,28,257,5,1365,2,1485,Seller,Expired,Manual,NA,23160
119,28,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23162
90,29,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23166
120,30,257,5,1365,2,1475,Seller,Expired,Manual,NA,23167
100,30,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23169
77,32,257,5,1365,2,1484,Buyer,Expired,Manual,NA,23172
77,33,257,5,1365,2,1482,Buyer,Expired,Manual,NA,23178
250,34,257,5,1365,2,1483,Seller,Expired,Manual,NA,23179
119,35,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23184
120,37,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23186
95,38,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23191
96,38,257,5,1365,2,1485,Seller,Expired,Manual,NA,23192
80,38,257,5,1365,2,1480,Buyer,Expired,Manual,NA,23193
119,41,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23200
200,41,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23201
56,42,257,5,1365,2,1478,Buyer,Expired,Manual,NA,23205
106,42,257,5,1365,2,1489,Seller,Expired,Manual,NA,23206
95,45,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23215
99,45,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23216
100,46,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23219
94,49,257,5,1365,2,1485,Seller,Expired,Manual,NA,23225
200,50,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23228
81,52,257,5,1365,2,1484,Buyer,Accepted,Manual,81,23230
99,52,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23231
80,52,257,5,1365,2,1480,Buyer,Replaced,Manual,NA,23232
95,53,257,5,1365,2,1473,Seller,Replaced,Manual,NA,23234
230,53,257,5,1365,2,1483,Seller,Expired,Manual,NA,23236
105,55,257,5,1365,2,1489,Seller,Replaced,Manual,NA,23242
81,55,257,5,1365,2,1473,Seller,Accepted,Auto,81,23244
110,55,257,5,1365,2,1487,Seller,Expired,Manual,NA,23245
99,56,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23246
250,56,257,5,1365,2,1475,Seller,Expired,Manual,NA,23247
99,60,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23254
98,60,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23256
82,60,257,5,1365,2,1480,Buyer,Accepted,Manual,82,23257
80,60,257,5,1365,2,1482,Buyer,Expired,Manual,NA,23258
80,62,257,5,1365,2,1478,Buyer,Expired,Manual,NA,23260
104,63,257,5,1365,2,1489,Seller,Expired,Manual,NA,23261
99,63,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23263
900,63,257,5,1365,2,1477,Seller,Replaced,Manual,NA,23264
250,65,257,5,1365,2,1483,Seller,Expired,Manual,NA,23265
120,65,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23267
120,66,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23270
93,67,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23271
82,67,257,5,1365,2,1475,Seller,Accepted,Auto,82,23273
120,71,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23279
80,72,257,5,1365,2,1477,Seller,Accepted,Manual,80,23281
133,73,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23286
82,73,257,5,1365,2,1478,Buyer,Replaced,Manual,NA,23287
80,73,257,5,1365,2,1478,Buyer,Accepted,Auto,80,23288
96,74,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23289
140,77,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23294
93,79,257,5,1365,2,1485,Seller,Expired,Manual,NA,23298
99,80,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23300
104,82,257,5,1365,2,1489,Seller,Expired,Manual,NA,23303
250,82,257,5,1365,2,1483,Seller,Expired,Manual,NA,23304
100,86,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23307
119,87,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23310
80,93,257,5,1365,2,1482,Buyer,Replaced,Manual,NA,23323
90,93,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23324
120,94,257,5,1365,2,1487,Seller,Expired,Manual,NA,23327
94,94,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23328
220,96,257,5,1365,2,1483,Seller,Expired,Manual,NA,23333
99,96,257,5,1365,2,1481,Seller,Replaced,Manual,NA,23334
90,99,257,5,1365,2,1481,Seller,Accepted,Manual,90,23339
93,99,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23340
90,100,257,5,1365,2,1482,Buyer,Accepted,Auto,90,23342
120,105,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23353
93,105,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23354
104,107,257,5,1365,2,1489,Seller,Expired,Manual,NA,23356
200,108,257,5,1365,2,1483,Seller,Expired,Manual,NA,23360
94,109,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23364
120,112,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23370
94,114,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23372
96,118,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23378
120,120,257,5,1365,2,1483,Seller,Expired,Manual,NA,23381
110,120,257,5,1365,2,1487,Seller,Replaced,Manual,NA,23384
93,123,257,5,1365,2,1485,Seller,Replaced,Manual,NA,23390
94,127,257,5,1365,2,1485,Seller,Expired,Manual,NA,23394
110,127,257,5,1365,2,1487,Seller,Expired,Manual,NA,23395
300,2,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23412
104,4,257,5,1370,3,1489,Seller,Expired,Manual,NA,23413
200,4,257,5,1370,3,1473,Seller,Replaced,Manual,NA,23414
110,5,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23415
5,5,257,5,1370,3,1484,Buyer,Expired,Manual,NA,23416
200,7,257,5,1370,3,1483,Seller,Expired,Manual,NA,23418
500,8,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23420
98,9,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23421
5,13,257,5,1370,3,1482,Buyer,Expired,Manual,NA,23425
150,13,257,5,1370,3,1473,Seller,Replaced,Manual,NA,23427
65,14,257,5,1370,3,1480,Buyer,Expired,Manual,NA,23428
95,14,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23429
119,14,257,5,1370,3,1487,Seller,Expired,Manual,NA,23430
220,15,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23431
200,18,257,5,1370,3,1475,Seller,Expired,Manual,NA,23433
75,18,257,5,1370,3,1478,Buyer,Expired,Manual,NA,23434
100,20,257,5,1370,3,1473,Seller,Replaced,Manual,NA,23441
900,21,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23442
105,21,257,5,1370,3,1489,Seller,Expired,Manual,NA,23443
94,22,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23445
119,24,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23446
65,26,257,5,1370,3,1482,Buyer,Expired,Manual,NA,23451
96,26,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23454
100,28,257,5,1370,3,1473,Seller,Expired,Manual,NA,23459
900,28,257,5,1370,3,1475,Seller,Expired,Manual,NA,23460
500,28,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23462
79,29,257,5,1370,3,1478,Buyer,Expired,Manual,NA,23464
800,29,257,5,1370,3,1483,Seller,Expired,Manual,NA,23466
76,30,257,5,1370,3,1480,Buyer,Replaced,Manual,NA,23468
95,30,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23470
119,31,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23473
200,32,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23480
220,36,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23483
104,36,257,5,1370,3,1489,Seller,Expired,Manual,NA,23484
93,37,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23485
80,37,257,5,1370,3,1480,Buyer,Expired,Manual,NA,23486
119,38,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23492
100,38,257,5,1370,3,1473,Seller,Replaced,Manual,NA,23494
400,39,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23497
68,41,257,5,1370,3,1482,Buyer,Expired,Manual,NA,23503
99,43,257,5,1370,3,1485,Seller,Expired,Manual,NA,23513
120,45,257,5,1370,3,1483,Seller,Expired,Manual,NA,23517
900,46,257,5,1370,3,1481,Seller,Expired,Manual,NA,23519
119,47,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23520
100,48,257,5,1370,3,1473,Seller,Replaced,Manual,NA,23523
80,49,257,5,1370,3,1478,Buyer,Expired,Manual,NA,23529
900,51,257,5,1370,3,1475,Seller,Expired,Manual,NA,23531
119,53,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23534
98,53,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23536
80,56,257,5,1370,3,1480,Buyer,Replaced,Manual,NA,23539
119,56,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23540
100,57,257,5,1370,3,1473,Seller,Replaced,Manual,NA,23542
105,57,257,5,1370,3,1489,Seller,Expired,Manual,NA,23543
97,58,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23545
400,58,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23546
119,60,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23551
250,61,257,5,1370,3,1483,Seller,Expired,Manual,NA,23555
82,61,257,5,1370,3,1480,Buyer,Expired,Manual,NA,23556
67,62,257,5,1370,3,1478,Buyer,Expired,Manual,NA,23559
119,62,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23562
72,63,257,5,1370,3,1482,Buyer,Expired,Manual,NA,23563
94,63,257,5,1370,3,1485,Seller,Replaced,Manual,NA,23564
900,64,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23567
98,65,257,5,1370,3,1473,Seller,Expired,Manual,NA,23571
119,67,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23574
93,67,257,5,1370,3,1485,Seller,Expired,Manual,NA,23576
119,69,257,5,1370,3,1475,Seller,Expired,Manual,NA,23580
99,72,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23582
105,72,257,5,1370,3,1489,Seller,Expired,Manual,NA,23583
900,72,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23584
82,74,257,5,1370,3,1480,Buyer,Replaced,Manual,NA,23589
85,75,257,5,1370,3,1478,Buyer,Expired,Manual,NA,23591
98,76,257,5,1370,3,1473,Seller,Expired,Manual,NA,23594
99,77,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23596
86,79,257,5,1370,3,1480,Buyer,Expired,Manual,NA,23600
200,80,257,5,1370,3,1483,Seller,Expired,Manual,NA,23602
120,81,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23603
99,83,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23605
110,86,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23607
98,86,257,5,1370,3,1473,Seller,Expired,Manual,NA,23610
99,87,257,5,1370,3,1487,Seller,Replaced,Manual,NA,23611
86,91,257,5,1370,3,1480,Buyer,Accepted,Manual,86,23616
105,91,257,5,1370,3,1489,Seller,Expired,Manual,NA,23618
99,92,257,5,1370,3,1487,Seller,Expired,Manual,NA,23619
100,92,257,5,1370,3,1481,Seller,Expired,Manual,NA,23621
88,92,257,5,1370,3,1478,Buyer,Accepted,Manual,88,23624
88,93,257,5,1370,3,1483,Seller,Accepted,Auto,88,23625
86,98,257,5,1370,3,1473,Seller,Accepted,Auto,86,23638
80,102,257,5,1370,3,1484,Buyer,Expired,Manual,NA,23648
99,103,257,5,1370,3,1487,Seller,Expired,Manual,NA,23649
104,104,257,5,1370,3,1489,Seller,Expired,Manual,NA,23651
90,105,257,5,1370,3,1481,Seller,Replaced,Manual,NA,23654
89,107,257,5,1370,3,1482,Buyer,Accepted,Manual,89,23662
89,109,257,5,1370,3,1481,Seller,Accepted,Auto,89,23668
99,114,257,5,1370,3,1487,Seller,Accepted,Manual,99,23672
82,115,257,5,1370,3,1484,Buyer,Expired,Manual,NA,23678
10,118,257,5,1370,3,1476,Buyer,Replaced,Manual,NA,23682
103,120,257,5,1370,3,1489,Seller,Accepted,Manual,103,23685
99,120,257,5,1370,3,1476,Buyer,Accepted,Auto,99,23686
103,126,257,5,1370,3,1484,Buyer,Accepted,Auto,103,23693
900,2,257,5,1375,4,1481,Seller,Expired,Manual,NA,23705
99,3,257,5,1375,4,1487,Seller,Accepted,Manual,99,23707
200,3,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23708
105,4,257,5,1375,4,1489,Seller,Expired,Manual,NA,23709
250,6,257,5,1375,4,1483,Seller,Expired,Manual,NA,23711
82,7,257,5,1375,4,1484,Buyer,Expired,Manual,NA,23713
99,8,257,5,1375,4,1476,Buyer,Accepted,Auto,99,23714
150,12,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23719
65,14,257,5,1375,4,1482,Buyer,Expired,Manual,NA,23722
600,14,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23723
106,15,257,5,1375,4,1489,Seller,Expired,Manual,NA,23726
98,16,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23728
150,17,257,5,1375,4,1473,Seller,Expired,Manual,NA,23733
75,18,257,5,1375,4,1478,Buyer,Expired,Manual,NA,23738
200,20,257,5,1375,4,1475,Seller,Expired,Manual,NA,23740
800,20,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23741
99,22,257,5,1375,4,1485,Seller,Expired,Manual,NA,23742
120,29,257,5,1375,4,1473,Seller,Expired,Manual,NA,23748
106,29,257,5,1375,4,1489,Seller,Expired,Manual,NA,23749
900,29,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23750
76,29,257,5,1375,4,1480,Buyer,Expired,Manual,NA,23751
250,31,257,5,1375,4,1483,Seller,Replaced,Manual,NA,23756
300,32,257,5,1375,4,1475,Seller,Expired,Manual,NA,23760
76,32,257,5,1375,4,1484,Buyer,Replaced,Manual,NA,23764
800,32,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23765
67,35,257,5,1375,4,1478,Buyer,Expired,Manual,NA,23769
94,36,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23770
800,37,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23771
77,38,257,5,1375,4,1484,Buyer,Expired,Manual,NA,23776
105,39,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23778
106,39,257,5,1375,4,1489,Seller,Expired,Manual,NA,23779
700,39,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23780
150,40,257,5,1375,4,1483,Seller,Expired,Manual,NA,23781
95,40,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23782
600,42,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23790
105,46,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23802
500,46,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23804
80,47,257,5,1375,4,1478,Buyer,Replaced,Manual,NA,23805
800,48,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23809
400,49,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23814
250,50,257,5,1375,4,1483,Seller,Expired,Manual,NA,23815
70,51,257,5,1375,4,1482,Buyer,Expired,Manual,NA,23816
300,52,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23818
120,54,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23820
105,54,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23821
88,55,257,5,1375,4,1478,Buyer,Expired,Manual,NA,23824
200,56,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23825
105,57,257,5,1375,4,1489,Seller,Expired,Manual,NA,23828
98,58,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23833
900,59,257,5,1375,4,1475,Seller,Expired,Manual,NA,23837
100,60,257,5,1375,4,1481,Seller,Expired,Manual,NA,23840
225,61,257,5,1375,4,1483,Seller,Expired,Manual,NA,23841
100,62,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23845
72,63,257,5,1375,4,1482,Buyer,Expired,Manual,NA,23846
94,63,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23847
89,65,257,5,1375,4,1478,Buyer,Expired,Manual,NA,23852
95,67,257,5,1375,4,1485,Seller,Replaced,Manual,NA,23854
100,69,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23858
88,69,257,5,1375,4,1480,Buyer,Expired,Manual,NA,23861
95,74,257,5,1375,4,1485,Seller,Accepted,Manual,95,23871
82,74,257,5,1375,4,1482,Buyer,Expired,Manual,NA,23873
200,74,257,5,1375,4,1481,Seller,Expired,Manual,NA,23874
99,76,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23879
95,76,257,5,1375,4,1478,Buyer,Accepted,Auto,95,23880
105,80,257,5,1375,4,1489,Seller,Expired,Manual,NA,23887
90,82,257,5,1375,4,1480,Buyer,Accepted,Manual,90,23890
99,83,257,5,1375,4,1473,Seller,Replaced,Manual,NA,23893
100,84,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23894
250,85,257,5,1375,4,1483,Seller,Expired,Manual,NA,23895
90,85,257,5,1375,4,1473,Seller,Accepted,Auto,90,23896
104,90,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23902
87,93,257,5,1375,4,1482,Buyer,Expired,Manual,NA,23912
106,96,257,5,1375,4,1489,Seller,Expired,Manual,NA,23919
91,98,257,5,1375,4,1484,Buyer,Expired,Manual,NA,23921
102,100,257,5,1375,4,1481,Seller,Expired,Manual,NA,23925
250,104,257,5,1375,4,1483,Seller,Expired,Manual,NA,23934
107,108,257,5,1375,4,1489,Seller,Expired,Manual,NA,23942
91,113,257,5,1375,4,1484,Buyer,Accepted,Manual,91,23952
102,114,257,5,1375,4,1481,Seller,Replaced,Manual,NA,23954
91,116,257,5,1375,4,1481,Seller,Accepted,Auto,91,23955
92,122,257,5,1375,4,1482,Buyer,Expired,Manual,NA,23965
107,124,257,5,1375,4,1489,Seller,Expired,Manual,NA,23969
100,124,257,5,1375,4,1483,Seller,Expired,Manual,NA,23972
125,3,257,5,1380,5,1473,Seller,Replaced,Manual,NA,23994
900,3,257,5,1380,5,1481,Seller,Replaced,Manual,NA,23995
1,3,257,5,1380,5,1478,Buyer,Expired,Manual,NA,23996
106,5,257,5,1380,5,1489,Seller,Replaced,Manual,NA,24000
110,5,257,5,1380,5,1487,Seller,Expired,Manual,NA,24001
250,6,257,5,1380,5,1483,Seller,Expired,Manual,NA,24002
800,7,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24004
120,8,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24005
94,8,257,5,1380,5,1485,Seller,Replaced,Manual,NA,24006
2,9,257,5,1380,5,1484,Buyer,Expired,Manual,NA,24007
700,10,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24008
98,11,257,5,1380,5,1485,Seller,Replaced,Manual,NA,24010
105,12,257,5,1380,5,1489,Seller,Expired,Manual,NA,24012
70,13,257,5,1380,5,1482,Buyer,Replaced,Manual,NA,24013
600,13,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24014
125,14,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24016
96,14,257,5,1380,5,1485,Seller,Replaced,Manual,NA,24017
55,17,257,5,1380,5,1478,Buyer,Replaced,Manual,NA,24022
55,18,257,5,1380,5,1482,Buyer,Replaced,Manual,NA,24024
699,18,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24025
71,18,257,5,1380,5,1480,Buyer,Expired,Manual,NA,24026
98,19,257,5,1380,5,1485,Seller,Replaced,Manual,NA,24029
125,20,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24034
78,22,257,5,1380,5,1482,Buyer,Replaced,Manual,NA,24039
93,23,257,5,1380,5,1485,Seller,Accepted,Manual,93,24040
150,23,257,5,1380,5,1483,Seller,Expired,Manual,NA,24041
900,23,257,5,1380,5,1481,Seller,Expired,Manual,NA,24042
89,25,257,5,1380,5,1478,Buyer,Replaced,Manual,NA,24046
80,25,257,5,1380,5,1482,Buyer,Expired,Manual,NA,24047
110,27,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24050
93,27,257,5,1380,5,1478,Buyer,Accepted,Auto,93,24051
72,36,257,5,1380,5,1482,Buyer,Replaced,Manual,NA,24060
105,36,257,5,1380,5,1489,Seller,Expired,Manual,NA,24061
100,37,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24062
800,37,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24063
110,37,257,5,1380,5,1483,Seller,Expired,Manual,NA,24064
110,41,257,5,1380,5,1487,Seller,Expired,Manual,NA,24074
100,42,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24077
700,42,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24078
75,44,257,5,1380,5,1482,Buyer,Replaced,Manual,NA,24084
600,45,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24090
500,49,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24101
106,49,257,5,1380,5,1489,Seller,Expired,Manual,NA,24102
100,50,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24103
79,52,257,5,1380,5,1482,Buyer,Expired,Manual,NA,24107
76,52,257,5,1380,5,1484,Buyer,Replaced,Manual,NA,24108
400,54,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24111
300,57,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24119
100,57,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24120
80,58,257,5,1380,5,1484,Buyer,Expired,Manual,NA,24121
106,60,257,5,1380,5,1489,Seller,Expired,Manual,NA,24128
200,60,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24129
110,60,257,5,1380,5,1487,Seller,Expired,Manual,NA,24131
250,62,257,5,1380,5,1483,Seller,Expired,Manual,NA,24138
100,63,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24139
300,65,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24144
100,71,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24152
106,71,257,5,1380,5,1489,Seller,Expired,Manual,NA,24154
300,72,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24159
90,73,257,5,1380,5,1476,Buyer,Expired,Manual,NA,24160
100,77,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24163
180,79,257,5,1380,5,1483,Seller,Replaced,Manual,NA,24171
900,80,257,5,1380,5,1481,Seller,Replaced,Manual,NA,24172
80,84,257,5,1380,5,1476,Buyer,Expired,Manual,NA,24178
91,85,257,5,1380,5,1484,Buyer,Accepted,Manual,91,24179
100,85,257,5,1380,5,1473,Seller,Replaced,Manual,NA,24181
95,87,257,5,1380,5,1481,Seller,Expired,Manual,NA,24185
91,87,257,5,1380,5,1483,Seller,Accepted,Auto,91,24186
87,87,257,5,1380,5,1482,Buyer,Expired,Manual,NA,24187
